cod_ibge,enrolment_pvt_ef1_2012,enrolment_pvt_2012,enrolment_mun_ef1_2012,enrolment_total_ef1_2012,ratio_enrolment_pvt_mun_2012,share_enrolment_pvt_2012,share_enrolment_mun_2012
520340,122.0,164.0,611.0,1182.0,0.19967266775777415,0.10321489001692047,0.5169204737732657
520350,294.0,470.0,2505.0,3304.0,0.11736526946107785,0.08898305084745763,0.7581719128329297
520355,0.0,0.0,775.0,1326.0,0.0,0.0,0.5844645550527904
520357,0.0,0.0,363.0,570.0,0.0,0.0,0.6368421052631579
520360,0.0,0.0,182.0,450.0,0.0,0.0,0.40444444444444444
520380,32.0,34.0,328.0,939.0,0.0975609756097561,0.03407880724174654,0.34930777422790205
520390,112.0,124.0,277.0,1083.0,0.4043321299638989,0.10341643582640812,0.25577100646352724
520393,0.0,0.0,214.0,369.0,0.0,0.0,0.5799457994579946
520396,0.0,0.0,373.0,609.0,0.0,0.0,0.6124794745484401
520400,31.0,44.0,750.0,1304.0,0.04133333333333333,0.023773006134969327,0.5751533742331288
520410,85.0,94.0,469.0,1242.0,0.1812366737739872,0.06843800322061191,0.3776167471819646
520420,0.0,0.0,0.0,223.0,NaN,0.0,0.0
520425,0.0,0.0,1055.0,1173.0,0.0,0.0,0.8994032395566922
520430,227.0,382.0,1134.0,1550.0,0.2001763668430335,0.1464516129032258,0.7316129032258064
520440,181.0,230.0,1003.0,1933.0,0.18045862412761715,0.09363683393688567,0.5188825659596482
520450,2059.0,3700.0,6184.0,11526.0,0.3329560155239327,0.17863959743189312,0.5365261148707271
520455,0.0,0.0,278.0,515.0,0.0,0.0,0.5398058252427185
520460,0.0,0.0,425.0,569.0,0.0,0.0,0.7469244288224957
520465,0.0,0.0,408.0,570.0,0.0,0.0,0.7157894736842105
520470,89.0,128.0,939.0,1906.0,0.09478168264110756,0.04669464847848898,0.4926547743966422
520480,0.0,0.0,528.0,919.0,0.0,0.0,0.5745375408052231
520485,0.0,0.0,990.0,1123.0,0.0,0.0,0.8815672306322351
520490,182.0,294.0,2499.0,3570.0,0.07282913165266107,0.050980392156862744,0.7
520495,0.0,0.0,417.0,751.0,0.0,0.0,0.5552596537949401
520500,75.0,116.0,601.0,1098.0,0.12479201331114809,0.06830601092896176,0.5473588342440802
520505,0.0,0.0,321.0,540.0,0.0,0.0,0.5944444444444444
520510,3444.0,7079.0,4859.0,12211.0,0.7087878164231324,0.2820407829006633,0.3979199082794202
520520,0.0,0.0,407.0,688.0,0.0,0.0,0.5915697674418605
520530,0.0,0.0,1208.0,2108.0,0.0,0.0,0.573055028462998
520540,1669.0,2852.0,560.0,3111.0,2.9803571428571427,0.5364834458373513,0.1800064288010286
520545,76.0,107.0,574.0,1163.0,0.13240418118466898,0.06534823731728288,0.4935511607910576
520547,144.0,378.0,1146.0,1290.0,0.1256544502617801,0.11162790697674418,0.8883720930232558
520549,1062.0,1465.0,7768.0,9977.0,0.13671472708547888,0.10644482309311416,0.7785907587451137
520551,100.0,127.0,3049.0,3715.0,0.032797638570022956,0.026917900403768506,0.8207267833109018
520552,0.0,0.0,379.0,665.0,0.0,0.0,0.5699248120300752
520570,0.0,0.0,212.0,368.0,0.0,0.0,0.5760869565217391
520580,116.0,164.0,726.0,1371.0,0.15977961432506887,0.08460977388767323,0.5295404814004376
520590,0.0,0.0,733.0,1134.0,0.0,0.0,0.6463844797178131
520620,499.0,2098.0,7039.0,8500.0,0.07089075152720557,0.05870588235294118,0.8281176470588235
520630,0.0,0.0,494.0,576.0,0.0,0.0,0.8576388888888888
520640,477.0,742.0,1174.0,2378.0,0.40630323679727426,0.20058873002523128,0.49369217830109335
520650,0.0,0.0,14.0,471.0,0.0,0.0,0.029723991507430998
520660,0.0,0.0,0.0,342.0,NaN,0.0,0.0
520670,0.0,0.0,288.0,513.0,0.0,0.0,0.5614035087719298
520680,0.0,0.0,187.0,394.0,0.0,0.0,0.4746192893401015
520690,0.0,0.0,103.0,253.0,0.0,0.0,0.40711462450592883
520710,0.0,0.0,53.0,270.0,0.0,0.0,0.1962962962962963
520725,30.0,42.0,527.0,1069.0,0.056925996204933584,0.02806361085126286,0.4929840972871843
520735,0.0,0.0,623.0,639.0,0.0,0.0,0.974960876369327
520740,140.0,223.0,1098.0,1649.0,0.12750455373406194,0.08489993935718618,0.6658580958156458
520750,0.0,0.0,355.0,502.0,0.0,0.0,0.7071713147410359
520753,0.0,0.0,442.0,851.0,0.0,0.0,0.5193889541715628
520760,82.0,87.0,204.0,764.0,0.4019607843137255,0.10732984293193717,0.2670157068062827
520780,93.0,120.0,457.0,1076.0,0.20350109409190373,0.08643122676579926,0.4247211895910781
520790,0.0,0.0,1762.0,2118.0,0.0,0.0,0.8319169027384324
520800,3267.0,5097.0,11540.0,17219.0,0.28310225303292896,0.18973227248969163,0.6701899064986352
520810,0.0,0.0,277.0,699.0,0.0,0.0,0.39628040057224606
520815,0.0,0.0,570.0,570.0,0.0,0.0,1.0
520830,0.0,0.0,702.0,1071.0,0.0,0.0,0.6554621848739496
520840,39.0,58.0,940.0,1791.0,0.04148936170212766,0.021775544388609715,0.5248464544946957
520850,0.0,143.0,259.0,699.0,0.0,0.0,0.37052932761087265
520860,1612.0,2135.0,4407.0,8974.0,0.36578171091445427,0.17963004234455093,0.49108535770002226
520870,61139.0,105984.0,78335.0,172928.0,0.780481266356035,0.35355176720947445,0.452991996669134
