cod_ibge,enrolment_pvt_ef1_2008,enrolment_pvt_2008,enrolment_mun_ef1_2008,enrolment_total_ef1_2008,ratio_enrolment_pvt_mun_2008,share_enrolment_pvt_2008,share_enrolment_mun_2008
260040,411.0,583.0,5677.0,6756.0,0.07239739298925489,0.0608348134991119,0.8402901124925992
260050,494.0,821.0,7193.0,9398.0,0.0686778812734603,0.05256437539902107,0.7653756118323047
260060,121.0,169.0,1839.0,2759.0,0.06579662860250136,0.04385646973541138,0.6665458499456325
260070,604.0,1409.0,5547.0,7646.0,0.10888768703803858,0.0789955532304473,0.7254773737902172
260080,316.0,579.0,2588.0,3816.0,0.12210200927357033,0.08280922431865828,0.6781970649895178
260090,395.0,707.0,3704.0,4528.0,0.1066414686825054,0.08723498233215547,0.8180212014134276
260100,0.0,0.0,1638.0,2035.0,0.0,0.0,0.8049140049140049
260105,170.0,411.0,2717.0,3548.0,0.06256900993743099,0.047914317925591886,0.7657835400225479
260110,1491.0,2470.0,9731.0,15434.0,0.15322166272736615,0.09660489827653233,0.6304911234935856
260120,2729.0,5047.0,4284.0,13292.0,0.6370214752567693,0.20531146554318386,0.3222991272946133
260130,9.0,19.0,2119.0,2705.0,0.004247286455875413,0.0033271719038817007,0.7833641404805914
260140,1383.0,2487.0,5751.0,9115.0,0.24047991653625456,0.15172792100932528,0.6309380142622052
260150,61.0,68.0,2084.0,2145.0,0.02927063339731286,0.02843822843822844,0.9715617715617716
260160,242.0,463.0,2934.0,4077.0,0.08248125426039536,0.05935737061564876,0.7196467991169978
260170,2526.0,4267.0,8371.0,14881.0,0.3017560625970613,0.1697466568106982,0.5625293999059203
260180,0.0,0.0,2117.0,2250.0,0.0,0.0,0.9408888888888889
260190,817.0,1482.0,5908.0,10092.0,0.13828706838185512,0.08095521204914784,0.5854141894569956
260200,247.0,481.0,6121.0,7035.0,0.040352883515765395,0.035110163468372424,0.8700781805259418
260210,536.0,1001.0,7041.0,9579.0,0.07612555034796194,0.05595573650694227,0.7350454118383964
260220,537.0,808.0,5843.0,7225.0,0.0919048434023618,0.07432525951557094,0.808719723183391
260230,479.0,764.0,6449.0,7718.0,0.07427508140797023,0.06206271054677377,0.8355791655869397
260240,58.0,120.0,1795.0,2339.0,0.03231197771587744,0.02479692176143651,0.7674219752030782
260250,0.0,124.0,1447.0,1522.0,0.0,0.0,0.9507227332457293
260260,627.0,970.0,8235.0,9171.0,0.07613843351548269,0.06836768073274452,0.8979391560353287
260270,76.0,141.0,1108.0,2309.0,0.06859205776173286,0.03291468168038112,0.4798614118666089
260280,377.0,610.0,8569.0,11521.0,0.043995798809662735,0.03272285391893065,0.7437722419928826
260290,3088.0,4875.0,21887.0,30897.0,0.14108831726595697,0.09994497847687478,0.7083859274363207
260300,389.0,633.0,3761.0,6206.0,0.10342993884605159,0.06268127618433773,0.6060264260393168
260310,208.0,277.0,1760.0,3394.0,0.11818181818181818,0.061284619917501476,0.5185621685327048
260320,97.0,136.0,5340.0,5572.0,0.018164794007490638,0.017408470926058867,0.9583632447954056
260330,0.0,0.0,1720.0,1963.0,0.0,0.0,0.8762098828323994
260340,0.0,0.0,904.0,1256.0,0.0,0.0,0.7197452229299363
260345,2625.0,4995.0,7961.0,22772.0,0.3297324456726542,0.11527314245564729,0.34959599508167927
260350,446.0,649.0,2428.0,3419.0,0.18369028006589785,0.13044749926879204,0.7101491664229307
260360,199.0,339.0,1520.0,2006.0,0.13092105263157894,0.0992023928215354,0.7577268195413759
260370,138.0,269.0,3561.0,4450.0,0.038753159224936815,0.031011235955056178,0.8002247191011236
260380,39.0,91.0,4092.0,4501.0,0.009530791788856305,0.008664741168629194,0.9091313041546323
260390,0.0,0.0,2982.0,3432.0,0.0,0.0,0.8688811188811189
260392,0.0,0.0,1222.0,2503.0,0.0,0.0,0.48821414302836597
260400,2265.0,4261.0,6646.0,12397.0,0.34080650015046643,0.18270549326449947,0.536097442929741
260410,11812.0,22654.0,26451.0,53331.0,0.4465615666704472,0.22148468995518553,0.4959779490352703
260415,0.0,0.0,2787.0,2787.0,0.0,0.0,1.0
260420,809.0,1263.0,4714.0,7236.0,0.17161646160373356,0.11180210060807076,0.6514648977335544
260430,105.0,192.0,1839.0,2140.0,0.057096247960848286,0.04906542056074766,0.8593457943925233
260440,0.0,49.0,2280.0,2709.0,0.0,0.0,0.8416389811738649
260450,0.0,0.0,4503.0,4801.0,0.0,0.0,0.9379295980004165
260460,784.0,1302.0,3166.0,4970.0,0.2476310802274163,0.15774647887323945,0.6370221327967807
260470,89.0,170.0,2943.0,3877.0,0.030241250424736663,0.022955893732267217,0.7590920815063193
260480,0.0,84.0,3086.0,3544.0,0.0,0.0,0.8707674943566591
260490,143.0,230.0,2306.0,2668.0,0.062012142237640934,0.053598200899550225,0.8643178410794603
260500,389.0,775.0,3633.0,4993.0,0.10707404349022846,0.07790907270178249,0.7276186661325856
260510,331.0,595.0,5514.0,6973.0,0.06002901704751541,0.0474688082604331,0.7907643768822602
260515,54.0,100.0,3185.0,3239.0,0.01695447409733124,0.01667181228774313,0.9833281877122568
260520,1305.0,2312.0,8582.0,12185.0,0.15206245630389187,0.10709889208042675,0.7043085761181781
260530,295.0,425.0,5609.0,7630.0,0.05259404528436441,0.03866317169069463,0.7351245085190039
260540,305.0,619.0,2781.0,3873.0,0.1096727795756922,0.07875032274722438,0.7180480247869868
260545,0.0,0.0,0.0,325.0,NaN,0.0,0.0
260550,171.0,344.0,1678.0,2141.0,0.10190703218116806,0.07986921999065857,0.7837459131247081
260560,54.0,100.0,3205.0,3920.0,0.016848673946957878,0.013775510204081633,0.8176020408163265
260570,323.0,622.0,3420.0,5808.0,0.09444444444444444,0.055612947658402204,0.5888429752066116
260580,0.0,0.0,1581.0,2161.0,0.0,0.0,0.7316057380842202
260590,306.0,938.0,3634.0,4872.0,0.08420473307649973,0.06280788177339902,0.7458949096880131
260600,4942.0,9982.0,11883.0,25813.0,0.41588824370950095,0.19145391856816332,0.4603494363305311
260610,549.0,954.0,3621.0,5041.0,0.1516155758077879,0.10890696290418568,0.7183098591549296
260620,2616.0,4436.0,10801.0,15052.0,0.242199796315156,0.17379750199309063,0.7175790592612278
260630,0.0,0.0,1178.0,1392.0,0.0,0.0,0.8462643678160919
260640,2018.0,3370.0,7648.0,14580.0,0.2638598326359833,0.13840877914951988,0.5245541838134431
260650,53.0,106.0,4240.0,4497.0,0.0125,0.011785634867689571,0.9428507894151656
260660,205.0,316.0,3653.0,6397.0,0.05611825896523406,0.03204627168985462,0.5710489291855557
260670,0.0,0.0,1363.0,1542.0,0.0,0.0,0.8839169909208819
260680,2422.0,3887.0,8967.0,16539.0,0.27010148321623734,0.14644174375718,0.5421730455287502
260690,0.0,0.0,1587.0,1951.0,0.0,0.0,0.8134290107637109
260700,75.0,99.0,2506.0,3461.0,0.029928172386272944,0.02167003756139844,0.7240681883848599
260710,0.0,0.0,663.0,810.0,0.0,0.0,0.8185185185185185
260720,1407.0,2254.0,12935.0,16532.0,0.10877464244298415,0.08510766997338495,0.7824219695136705
260730,204.0,266.0,5095.0,6359.0,0.04003925417075564,0.032080515804371754,0.801226607957226
260740,0.0,0.0,866.0,866.0,0.0,0.0,1.0
260750,95.0,146.0,5450.0,6174.0,0.01743119266055046,0.015387107223841918,0.8827340459993521
260760,122.0,208.0,1491.0,3373.0,0.0818242790073776,0.03616958197450341,0.4420397272457753
260765,434.0,729.0,4570.0,6740.0,0.0949671772428884,0.06439169139465875,0.6780415430267063
260770,75.0,290.0,1859.0,2466.0,0.04034427111350188,0.030413625304136254,0.7538523925385239
260775,394.0,606.0,2477.0,4339.0,0.1590633831247477,0.09080433279557502,0.5708688637935008
260780,156.0,375.0,2273.0,3036.0,0.0686317641882974,0.05138339920948617,0.7486824769433466
260790,19879.0,32007.0,36871.0,83989.0,0.5391500094925551,0.2366857564681089,0.43899796401909774
260795,118.0,189.0,2185.0,2721.0,0.0540045766590389,0.04336640940830577,0.8030135979419332
260800,100.0,205.0,3756.0,3862.0,0.026624068157614485,0.02589331952356292,0.9725530813050233
260805,118.0,179.0,1230.0,2974.0,0.0959349593495935,0.03967720242098184,0.41358439811701414
260810,412.0,811.0,4410.0,5711.0,0.09342403628117914,0.07214148135177727,0.772194011556645
260820,122.0,191.0,3278.0,3630.0,0.03721781574130567,0.03360881542699724,0.9030303030303031
260825,0.0,0.0,2161.0,2161.0,0.0,0.0,1.0
260830,60.0,133.0,2462.0,3103.0,0.024370430544272948,0.019336126329358685,0.793425717048018
260840,121.0,198.0,3007.0,3363.0,0.040239441303624876,0.035979779958370504,0.8941421349985132
260845,210.0,374.0,1795.0,2549.0,0.116991643454039,0.0823852491173009,0.7041977245978815
260850,760.0,1222.0,4185.0,5355.0,0.1816009557945042,0.1419234360410831,0.7815126050420168
260860,64.0,116.0,2333.0,2701.0,0.02743249035576511,0.023694927804516847,0.8637541651240281
260870,197.0,328.0,2974.0,3245.0,0.06624075319435105,0.060708782742681044,0.916486902927581
260875,273.0,400.0,3377.0,4711.0,0.08084098312111342,0.05794947994056464,0.7168329441732116
260880,732.0,1037.0,6624.0,7974.0,0.1105072463768116,0.09179834462001504,0.8306997742663657
260890,2116.0,3967.0,4623.0,10346.0,0.4577114427860697,0.2045234873381017,0.44683935820606996
260900,229.0,372.0,2972.0,4993.0,0.07705248990578735,0.04586420989385139,0.5952333266573202
260910,154.0,248.0,1674.0,2251.0,0.09199522102747909,0.06841403820524211,0.7436694802310084
260915,0.0,0.0,3271.0,3593.0,0.0,0.0,0.9103812969663234
260920,0.0,0.0,2439.0,2975.0,0.0,0.0,0.8198319327731093
260930,29.0,154.0,1618.0,2951.0,0.01792336217552534,0.009827177228058285,0.5482887156895967
260940,771.0,1555.0,6849.0,9198.0,0.11257117827420061,0.08382257012393998,0.7446183953033269
260950,1140.0,2182.0,2468.0,5535.0,0.4619124797406807,0.20596205962059622,0.44588979223125563
260960,14587.0,24440.0,19210.0,59493.0,0.7593440916189484,0.24518850957255475,0.32289513051955693
260970,124.0,258.0,4659.0,5301.0,0.0266151534664091,0.023391812865497075,0.8788907753254103
260980,18.0,38.0,2621.0,2766.0,0.006867607783288821,0.006507592190889371,0.9475777295733911
260990,613.0,955.0,10408.0,13061.0,0.058897002305918524,0.04693361917157951,0.796876196309624
261000,2088.0,4261.0,7371.0,12006.0,0.28327228327228327,0.17391304347826086,0.6139430284857571
261010,52.0,91.0,1518.0,1765.0,0.034255599472990776,0.029461756373937678,0.860056657223796
261020,174.0,268.0,6659.0,6833.0,0.02613004955699054,0.02546465681252744,0.9745353431874726
261030,0.0,0.0,2375.0,2573.0,0.0,0.0,0.9230470268169452
261040,203.0,306.0,2891.0,4159.0,0.07021791767554479,0.048809810050492904,0.6951190189949507
261050,217.0,410.0,3910.0,5305.0,0.055498721227621485,0.04090480678605089,0.7370405278039586
261060,756.0,1165.0,7468.0,10315.0,0.10123192287091591,0.07329132331555986,0.7239941832283083
261070,9156.0,15128.0,15129.0,35312.0,0.6051953202458854,0.2592886270956049,0.4284379247847757
261080,120.0,278.0,2365.0,4112.0,0.0507399577167019,0.029182879377431907,0.5751459143968871
261090,1484.0,2333.0,6449.0,12626.0,0.23011319584431694,0.11753524473309045,0.5107714240456201
261100,184.0,416.0,4580.0,6388.0,0.04017467248908297,0.028804007514088917,0.7169693174702567
261110,8129.0,14516.0,24568.0,56081.0,0.3308775643112993,0.14495105294128136,0.4380806333695904
261120,0.0,0.0,1951.0,2469.0,0.0,0.0,0.7901984609153504
261130,402.0,874.0,4500.0,5245.0,0.08933333333333333,0.07664442326024785,0.8579599618684461
261140,115.0,296.0,2464.0,2579.0,0.04667207792207792,0.04459092671578131,0.9554090732842186
261150,100.0,178.0,4661.0,5139.0,0.021454623471358077,0.01945903872348706,0.9069857949017318
261153,0.0,0.0,1262.0,1834.0,0.0,0.0,0.688113413304253
261160,63950.0,121828.0,85421.0,238267.0,0.7486449467929431,0.26839637885229595,0.35850957119533966
261170,24.0,70.0,3221.0,3443.0,0.007451102142191866,0.0069706651176299735,0.9355213476619227
261180,1319.0,2284.0,7682.0,10751.0,0.17170007810466023,0.12268626174309366,0.7145381824946516
261190,250.0,399.0,3783.0,4905.0,0.06608511763150939,0.0509683995922528,0.7712538226299694
261200,40.0,135.0,2113.0,2239.0,0.01893043066729768,0.01786511835640911,0.9437248771773113
261210,38.0,81.0,1275.0,1313.0,0.02980392156862745,0.028941355674028942,0.9710586443259711
261220,1519.0,2678.0,4159.0,10995.0,0.36523202692955037,0.1381537062301046,0.37826284674852206
261230,76.0,126.0,3160.0,3346.0,0.024050632911392405,0.022713687985654513,0.9444112372982666
261240,322.0,536.0,2941.0,3732.0,0.10948656919415165,0.08628081457663452,0.7880493033226152
261245,0.0,0.0,2999.0,2999.0,0.0,0.0,1.0
261247,28.0,61.0,1378.0,2305.0,0.020319303338171262,0.012147505422993492,0.5978308026030369
261250,3491.0,6219.0,7830.0,14973.0,0.4458492975734355,0.23315300874908168,0.5229412943297936
261255,0.0,0.0,2948.0,2948.0,0.0,0.0,1.0
261260,408.0,563.0,7513.0,8918.0,0.054305869825635567,0.04575016819914779,0.8424534649024445
261270,126.0,209.0,2703.0,3059.0,0.04661487236403995,0.041189931350114416,0.8836220987250736
261280,121.0,159.0,1547.0,2083.0,0.07821590174531351,0.05808929428708593,0.7426788286125781
261290,0.0,0.0,2071.0,2179.0,0.0,0.0,0.950435979807251
261300,347.0,540.0,8148.0,10548.0,0.04258713794796269,0.03289723170269245,0.7724687144482366
261310,771.0,1384.0,5005.0,7872.0,0.15404595404595406,0.09794207317073171,0.6357977642276422
261320,62.0,107.0,4422.0,4796.0,0.014020805065581185,0.01292743953294412,0.9220183486238532
261330,67.0,163.0,3904.0,4449.0,0.01716188524590164,0.015059563946954372,0.8775005619240279
261340,540.0,980.0,3128.0,4285.0,0.17263427109974425,0.12602100350058343,0.7299883313885648
261350,160.0,248.0,5887.0,6828.0,0.027178528962119926,0.023432923257176334,0.8621851200937317
261360,352.0,585.0,3025.0,5350.0,0.11636363636363636,0.06579439252336448,0.5654205607476636
261370,1484.0,2528.0,8394.0,14232.0,0.17679294734334047,0.10427206295671726,0.5897976391231029
261380,145.0,194.0,2895.0,4147.0,0.05008635578583765,0.03496503496503497,0.6980950084398361
261390,1501.0,2612.0,8241.0,14556.0,0.1821380900376168,0.10311898873316845,0.5661582852431987
261400,63.0,114.0,3636.0,3901.0,0.017326732673267328,0.0161497052037939,0.9320687003332478
261410,552.0,904.0,3991.0,5899.0,0.138311200200451,0.093575182234277,0.6765553483641296
261420,1389.0,1712.0,5757.0,7512.0,0.2412714955706097,0.1849041533546326,0.7663738019169329
261430,0.0,0.0,1761.0,2356.0,0.0,0.0,0.7474533106960951
261440,0.0,0.0,1147.0,1323.0,0.0,0.0,0.8669690098261527
261450,1770.0,3076.0,6444.0,10606.0,0.2746741154562384,0.1668866679238167,0.6075806147463699
261460,212.0,432.0,2979.0,4829.0,0.0711648204095334,0.043901428867260305,0.6168979084696624
261470,67.0,169.0,1308.0,2666.0,0.05122324159021407,0.025131282820705175,0.490622655663916
261480,48.0,72.0,2290.0,3636.0,0.02096069868995633,0.013201320132013201,0.6298129812981298
261485,465.0,923.0,3537.0,4298.0,0.13146734520780323,0.108189855746859,0.822940902745463
261500,464.0,702.0,3112.0,4124.0,0.14910025706940874,0.11251212415130941,0.7546071774975752
261510,0.0,0.0,1428.0,1672.0,0.0,0.0,0.854066985645933
261520,0.0,0.0,1199.0,1644.0,0.0,0.0,0.7293187347931873
261530,1598.0,2893.0,6283.0,11304.0,0.25433710011141175,0.1413658881811748,0.5558209483368719
261540,436.0,699.0,3686.0,6035.0,0.11828540423223007,0.07224523612261806,0.6107705053852527
261550,182.0,444.0,1068.0,2214.0,0.1704119850187266,0.08220415537488708,0.4823848238482385
261560,365.0,649.0,4820.0,6120.0,0.07572614107883817,0.059640522875817,0.7875816993464052
261570,292.0,488.0,1950.0,3155.0,0.14974358974358976,0.09255150554675119,0.618066561014263
261580,0.0,0.0,4911.0,5281.0,0.0,0.0,0.9299375118348797
261590,0.0,0.0,1013.0,1533.0,0.0,0.0,0.6607958251793868
261600,209.0,317.0,1948.0,2649.0,0.10728952772073921,0.07889769724424311,0.7353718384295961
261610,34.0,54.0,1765.0,1950.0,0.019263456090651557,0.017435897435897435,0.9051282051282051
261618,0.0,0.0,1427.0,1539.0,0.0,0.0,0.9272254710851202
261620,156.0,319.0,2347.0,2950.0,0.06646783127396677,0.05288135593220339,0.795593220338983
261630,396.0,615.0,4802.0,6013.0,0.08246563931695126,0.06585730916347912,0.7986030267753201
261640,3230.0,6114.0,16141.0,24896.0,0.20011151725419737,0.12973971722365038,0.6483370822622108
261650,0.0,0.0,3633.0,4014.0,0.0,0.0,0.9050822122571002
270010,0.0,128.0,3856.0,5046.0,0.0,0.0,0.7641696393182719
270020,67.0,106.0,3238.0,3618.0,0.020691785052501546,0.018518518518518517,0.8949695964621338
270030,6536.0,10626.0,28285.0,41690.0,0.2310765423369277,0.156776205325018,0.6784600623650756
270040,114.0,254.0,8458.0,9066.0,0.013478363679356823,0.01257445400397088,0.9329362453121554
270050,139.0,194.0,3454.0,3752.0,0.040243196294151705,0.03704690831556503,0.9205756929637526
270060,136.0,160.0,1677.0,1935.0,0.08109719737626714,0.0702842377260982,0.8666666666666667
270070,376.0,663.0,2739.0,3538.0,0.13727637824023367,0.10627473148671567,0.7741661955907292
270080,0.0,0.0,1128.0,1502.0,0.0,0.0,0.7509986684420772
270090,0.0,0.0,1911.0,1955.0,0.0,0.0,0.9774936061381074
270100,523.0,1129.0,6081.0,6733.0,0.08600559118566026,0.07767711272835288,0.9031635229466806
270110,0.0,0.0,848.0,1204.0,0.0,0.0,0.7043189368770764
270120,39.0,90.0,2198.0,2478.0,0.017743403093721567,0.015738498789346248,0.8870056497175142
270130,61.0,93.0,4925.0,5214.0,0.012385786802030457,0.01169927119294208,0.944572305331799
270135,0.0,0.0,1341.0,1485.0,0.0,0.0,0.9030303030303031
270140,190.0,329.0,7724.0,8528.0,0.024598653547384774,0.02227954971857411,0.9057223264540337
270150,0.0,0.0,2894.0,2894.0,0.0,0.0,1.0
270160,0.0,0.0,4483.0,4949.0,0.0,0.0,0.9058395635481915
270170,0.0,0.0,4073.0,4292.0,0.0,0.0,0.9489748369058714
270180,0.0,0.0,2361.0,2524.0,0.0,0.0,0.9354199683042789
270190,0.0,0.0,1516.0,1741.0,0.0,0.0,0.8707639287765652
270200,0.0,0.0,2602.0,2793.0,0.0,0.0,0.9316147511636234
270210,0.0,89.0,4806.0,4949.0,0.0,0.0,0.9711052737926854
270220,0.0,0.0,1177.0,1315.0,0.0,0.0,0.8950570342205323
270230,313.0,661.0,12133.0,12510.0,0.02579741201681365,0.025019984012789768,0.9698641087130295
270235,125.0,141.0,5426.0,5551.0,0.023037228160707704,0.02251846514141596,0.977481534858584
270240,863.0,1601.0,8535.0,10987.0,0.10111306385471587,0.07854737416947301,0.7768271593701648
270250,0.0,0.0,2521.0,2623.0,0.0,0.0,0.9611132291269538
270255,0.0,0.0,3339.0,3614.0,0.0,0.0,0.923907028223575
270260,53.0,141.0,4550.0,5156.0,0.011648351648351648,0.010279286268425137,0.8824670287044221
270270,0.0,0.0,1042.0,1042.0,0.0,0.0,1.0
270280,0.0,0.0,3137.0,3137.0,0.0,0.0,1.0
270290,254.0,432.0,7969.0,9102.0,0.031873509850671354,0.02790595473522303,0.8755218633267414
270300,0.0,0.0,3043.0,3632.0,0.0,0.0,0.837830396475771
270310,144.0,228.0,4862.0,5810.0,0.029617441382147263,0.024784853700516352,0.8368330464716007
270320,0.0,0.0,4338.0,5218.0,0.0,0.0,0.8313530088156382
270330,0.0,0.0,3743.0,4580.0,0.0,0.0,0.8172489082969432
270340,28.0,44.0,1402.0,1511.0,0.019971469329529243,0.018530774321641297,0.927862342819325
270350,0.0,0.0,1680.0,1817.0,0.0,0.0,0.9246009906439185
270360,45.0,71.0,1766.0,1948.0,0.02548131370328426,0.023100616016427104,0.9065708418891171
270370,0.0,0.0,1330.0,1330.0,0.0,0.0,1.0
270375,0.0,113.0,3262.0,3262.0,0.0,0.0,1.0
270380,0.0,314.0,4391.0,5400.0,0.0,0.0,0.8131481481481482
270390,0.0,81.0,1048.0,1156.0,0.0,0.0,0.9065743944636678
270400,90.0,129.0,5492.0,5851.0,0.01638747268754552,0.015381985985301657,0.9386429670141856
270410,55.0,115.0,3930.0,4077.0,0.013994910941475827,0.013490311503556536,0.963944076526858
270420,0.0,0.0,4697.0,4824.0,0.0,0.0,0.9736733001658375
270430,30198.0,52151.0,54565.0,147515.0,0.5534316869788326,0.2047113852828526,0.36989458699115346
270440,173.0,405.0,3310.0,4364.0,0.05226586102719033,0.039642529789184235,0.7584784601283227
270450,108.0,121.0,6641.0,6940.0,0.016262611052552327,0.015561959654178675,0.9569164265129683
270460,0.0,0.0,2556.0,2793.0,0.0,0.0,0.9151450053705693
270470,185.0,507.0,9311.0,9577.0,0.019868972183438943,0.019317113918763704,0.9722251226897776
270480,189.0,283.0,2934.0,3436.0,0.06441717791411043,0.0550058207217695,0.8538998835855646
270490,0.0,0.0,869.0,869.0,0.0,0.0,1.0
270500,0.0,81.0,5306.0,6583.0,0.0,0.0,0.8060154944554154
270510,0.0,281.0,4540.0,5442.0,0.0,0.0,0.8342521131936788
270520,0.0,0.0,3448.0,3483.0,0.0,0.0,0.9899511915015791
270530,0.0,0.0,1110.0,1350.0,0.0,0.0,0.8222222222222222
270540,0.0,0.0,1678.0,1816.0,0.0,0.0,0.9240088105726872
270550,0.0,408.0,5793.0,6485.0,0.0,0.0,0.8932922127987664
270560,0.0,0.0,3099.0,3163.0,0.0,0.0,0.9797660448940879
270570,502.0,1098.0,4248.0,5249.0,0.11817325800376648,0.09563726424080778,0.8092970089540865
270580,0.0,0.0,2028.0,2195.0,0.0,0.0,0.9239179954441914
270590,0.0,0.0,1304.0,1425.0,0.0,0.0,0.9150877192982456
270600,0.0,0.0,3033.0,3199.0,0.0,0.0,0.9481087839949984
270610,0.0,0.0,2453.0,2549.0,0.0,0.0,0.962338171832091
270620,0.0,44.0,1448.0,1605.0,0.0,0.0,0.9021806853582555
270630,2099.0,3261.0,7514.0,14510.0,0.27934522225179664,0.14465885596140593,0.5178497587870434
270640,430.0,1156.0,4021.0,5635.0,0.10693857249440437,0.07630878438331855,0.7135758651286601
270642,0.0,0.0,1994.0,2443.0,0.0,0.0,0.8162095783872289
270644,0.0,112.0,1515.0,2133.0,0.0,0.0,0.710267229254571
270650,0.0,0.0,3160.0,3714.0,0.0,0.0,0.8508346795907378
270660,0.0,0.0,1307.0,1604.0,0.0,0.0,0.8148379052369077
270670,1408.0,2304.0,8924.0,13941.0,0.15777678171223666,0.10099705903450254,0.6401262463237931
270680,188.0,284.0,3571.0,4129.0,0.052646317558106975,0.04553160571566965,0.8648583192056188
270690,478.0,905.0,5450.0,6686.0,0.08770642201834862,0.07149267125336524,0.8151361052946455
270700,0.0,0.0,653.0,709.0,0.0,0.0,0.921015514809591
270710,213.0,335.0,3991.0,6204.0,0.053370082686043596,0.03433268858800774,0.6432946486137976
270720,0.0,0.0,3246.0,3612.0,0.0,0.0,0.8986710963455149
270730,82.0,146.0,5452.0,6475.0,0.01504035216434336,0.012664092664092665,0.842007722007722
270740,0.0,0.0,1780.0,2020.0,0.0,0.0,0.8811881188118812
270750,113.0,180.0,3508.0,4041.0,0.03221208665906499,0.027963375402128187,0.8681019549616431
270760,0.0,0.0,2432.0,2727.0,0.0,0.0,0.8918225155848918
270770,815.0,1300.0,10500.0,14958.0,0.07761904761904762,0.05448589383607434,0.7019655034095468
270780,0.0,0.0,1836.0,1836.0,0.0,0.0,1.0
270790,0.0,0.0,1597.0,1717.0,0.0,0.0,0.930110658124636
270800,870.0,1542.0,7252.0,10770.0,0.1199669056811914,0.0807799442896936,0.6733519034354689
270810,69.0,103.0,2649.0,2866.0,0.026047565118912798,0.02407536636427076,0.9242847173761339
270820,0.0,0.0,1540.0,1650.0,0.0,0.0,0.9333333333333333
270830,870.0,934.0,4566.0,6191.0,0.19053876478318002,0.1405265708286222,0.7375222096591827
270840,516.0,836.0,9178.0,10202.0,0.056221398997602964,0.05057831797686728,0.8996275240148991
270850,323.0,422.0,8046.0,8645.0,0.04014417101665424,0.03736263736263736,0.9307113938692886
270860,1341.0,2229.0,11612.0,12953.0,0.11548398208749569,0.10352814019918166,0.8964718598008183
270870,0.0,0.0,1708.0,1833.0,0.0,0.0,0.9318057828696127
270880,0.0,0.0,7902.0,7967.0,0.0,0.0,0.9918413455503954
270890,154.0,244.0,2394.0,2842.0,0.06432748538011696,0.054187192118226604,0.8423645320197044
270895,0.0,0.0,3571.0,3696.0,0.0,0.0,0.9661796536796536
270900,0.0,0.0,903.0,1296.0,0.0,0.0,0.6967592592592593
270910,0.0,0.0,4154.0,4296.0,0.0,0.0,0.9669459962756052
270915,393.0,601.0,10648.0,11041.0,0.036908339594290004,0.03559460193823023,0.9644053980617697
270920,0.0,0.0,5868.0,6495.0,0.0,0.0,0.9034642032332564
270930,1191.0,1564.0,11971.0,15710.0,0.09949043521844457,0.0758115849777212,0.7619987269255252
270940,291.0,436.0,4312.0,5881.0,0.0674860853432282,0.04948138071756504,0.733208637986737
280010,0.0,0.0,448.0,448.0,0.0,0.0,1.0
280020,376.0,580.0,2958.0,4573.0,0.1271129141311697,0.08222173627815438,0.6468401486988847
280030,17533.0,31472.0,19339.0,73537.0,0.9066135787786338,0.2384241946231149,0.26298326012755485
280040,129.0,168.0,2033.0,2715.0,0.06345302508607968,0.04751381215469613,0.7488029465930018
280050,309.0,470.0,2732.0,3528.0,0.11310395314787701,0.08758503401360544,0.7743764172335601
280060,444.0,757.0,1728.0,3622.0,0.2569444444444444,0.12258420762009939,0.4770844837106571
280067,560.0,973.0,3632.0,5293.0,0.15418502202643172,0.10580011335726432,0.6861893066314
280070,0.0,0.0,968.0,1911.0,0.0,0.0,0.5065410779696494
280100,417.0,601.0,2283.0,3692.0,0.18265440210249673,0.1129469122426869,0.6183640303358613
280110,0.0,0.0,593.0,1049.0,0.0,0.0,0.5653002859866539
280120,328.0,461.0,6433.0,7735.0,0.0509870977770869,0.042404654169360054,0.8316742081447964
280130,324.0,551.0,4444.0,6806.0,0.07290729072907291,0.04760505436379665,0.652953276520717
280140,0.0,0.0,3932.0,4484.0,0.0,0.0,0.8768956289027654
280150,300.0,413.0,1950.0,2819.0,0.15384615384615385,0.10642071656615822,0.6917346576800284
280160,0.0,0.0,470.0,801.0,0.0,0.0,0.5867665418227216
280170,272.0,414.0,2941.0,4140.0,0.09248554913294797,0.06570048309178744,0.7103864734299516
280190,0.0,0.0,327.0,789.0,0.0,0.0,0.4144486692015209
280200,0.0,0.0,813.0,987.0,0.0,0.0,0.8237082066869301
280210,1317.0,2496.0,10009.0,13802.0,0.13158157658107703,0.09542095348500218,0.7251847558324881
280220,0.0,0.0,529.0,1233.0,0.0,0.0,0.42903487429034876
280230,629.0,926.0,1761.0,3081.0,0.35718341851220897,0.2041544952937358,0.5715676728334956
280240,18.0,27.0,1468.0,2272.0,0.01226158038147139,0.007922535211267605,0.6461267605633803
280250,0.0,0.0,310.0,419.0,0.0,0.0,0.7398568019093079
280260,44.0,57.0,695.0,1036.0,0.06330935251798561,0.04247104247104247,0.6708494208494209
280270,48.0,51.0,1240.0,2152.0,0.03870967741935484,0.022304832713754646,0.5762081784386617
280280,42.0,197.0,3692.0,4484.0,0.011375947995666305,0.00936663693131133,0.8233719892952721
280290,3335.0,5990.0,7269.0,16978.0,0.458797633787316,0.19643067499116504,0.4281423018023324
280300,176.0,309.0,7588.0,8449.0,0.02319451765946231,0.020830867558290923,0.8980944490472246
